sampleId,locality,country,city,collectionDate,lat,long,season,type,continent,set,nFlies,SRA_accession,SRA_experiment,Model,collector,sampleType,year,yday,stationId,dist_km,In(2L)t,In(2R)Ns,In(3L)P,In(3R)C,In(3R)K,In(3R)Mo,In(3R)Payne,status,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,tmin1,tmin2,tmin3,tmin4,tmin5,tmin6,tmin7,tmin8,tmin9,tmin10,tmin11,tmin12,tmax1,tmax2,tmax3,tmax4,tmax5,tmax6,tmax7,tmax8,tmax9,tmax10,tmax11,tmax12,prec1,prec2,prec3,prec4,prec5,prec6,prec7,prec8,prec9,prec10,prec11,prec12,propSimNorm,sex
UA_Yal_15_63,UA_Yal,Ukraine,Yalta,2015/08/24,44.5015,34.16611944,spring,pooled,Europe,DrosEU,40,SRR8439167,SRX5246541,HiSeq X Ten,Iryna_Kozeretska,wild,2015,236,UPM00033946,22.2135156618297,0.12,0.04,0.05,0.02,0,0.01,0.06,Keep,102,86,29,7294,259,-33,292,31,157,197,11,627,82,39,23,209,129,149,207,-33,-28,-7,45,93,132,156,150,110,65,30,-4,34,40,71,138,190,232,259,254,211,154,102,60,71,54,46,39,46,57,47,45,42,42,56,82,0.00449627000718163,male
UA_Yal_16_61,UA_Yal,Ukraine,Yalta,2016/08/20,44.5015,34.1661,spring,pooled,Europe,DrosEU,40,SRR8494436,SRX5299031,HiSeq X Ten,Iryna_Kozerestka,wild,2016,233,UPM00033946,22.2135156618297,0.08,0.02,0.01,0.03,0,0.01,0.01,Keep,102,86,29,7294,259,-33,292,31,157,197,11,627,82,39,23,209,129,149,207,-33,-28,-7,45,93,132,156,150,110,65,30,-4,34,40,71,138,190,232,259,254,211,154,102,60,71,54,46,39,46,57,47,45,42,42,56,82,0.00444950180680193,male
UA_od_13_fall,UA_od,Ukraine,Odessa,2013/10/15,46.49,30.71,fall,pooled,Europe,DrosRTEC,61,SRR3939053,SRX1968282,Illumina HiSeq 4000,I._Kozeretska,wild,2013,288,UPM00033837,6.24245677417083,0.25,0.07,0.03,0.03,0.01,0.04,0.06,Keep,103,65,21,8356,261,-39,300,189,166,210,-3,458,49,26,16,134,99,131,121,-39,-33,0,62,118,158,178,174,132,80,31,-10,12,17,55,127,190,235,261,256,210,147,85,39,38,38,30,33,39,46,49,36,37,26,41,45,0.00359281642639496,male
UA_od_13_spring,UA_od,Ukraine,Odessa,2013/05/15,46.49,30.71,spring,pooled,Europe,DrosRTEC,37,SRR3939055,SRX1968284,Illumina HiSeq 4000,I._Kozeretska,wild,2013,135,UPM00033837,6.24245677417083,0.17,0.04,0.02,0.03,0,0.06,0.05,Keep,103,65,21,8356,261,-39,300,189,166,210,-3,458,49,26,16,134,99,131,121,-39,-33,0,62,118,158,178,174,132,80,31,-10,12,17,55,127,190,235,261,256,210,147,85,39,38,38,30,33,39,46,49,36,37,26,41,45,0.00403382290978924,male
UK,UK,Uganda,Kisoro,2012/1,-1.28,29.69,NA,haploid_embryo,Africa,dgn,5,NA,NA,NA,R._Corbett-Detig,NA,2012,NA,RWM00064387,91.1063347855872,0.26,0.24,0,0.02,0,0,0.37,Keep,174,120,90,225,240,108,132,174,173,176,171,1352,173,29,39,452,149,343,335,114,116,116,119,119,109,108,115,115,115,115,115,240,239,237,228,225,232,238,238,239,235,230,233,87,116,140,173,119,43,29,77,133,155,164,116,NA,female
UK_Dai_15_52,UK_Dai,United Kingdom,Dairsie. Fife,2015/08/19,56.344534,-2.952766,spring,pooled,Europe,DrosEU,40,SRR8439142,SRX5246566,HiSeq X Ten,Mike_Ritchie,wild,2015,231,UKM00003171,6.11196914140065,0.04,0.01,0,0.01,0,0.01,0,Keep,82,74,37,4428,188,-7,195,115,48,140,26,677,67,43,14,193,136,172,172,-6,-7,13,34,58,93,104,99,80,52,19,3,53,56,84,114,142,179,188,182,158,124,83,63,67,44,49,43,51,51,56,65,63,65,62,61,0.00324018292808737,male
UK_Dai_16_23,UK_Dai,United Kingdom,Dairsie. Fife,2016/08/06,56.3447,-2.9525,spring,pooled,Europe,DrosEU,40,SRR8494478,SRX5298989,HiSeq X Ten,Mike_Ritchie,wild,2016,219,UKM00003171,6.11196914140065,0.04,0.01,0,0.01,0,0.01,0,Keep,82,74,37,4428,188,-7,195,115,48,140,26,677,67,43,14,193,136,172,172,-6,-7,13,34,58,93,104,99,80,52,19,3,53,56,84,114,142,179,188,182,158,124,83,63,67,44,49,43,51,51,56,65,63,65,62,61,0.0044893288544345,male
UK_Lut_14_13,UK_Lut,United Kingdom,Lutterworth,2014/10/20,52.433592,-1.102667,fall,pooled,Europe,DrosEU,40,SRR5647759,SRX2885349,NextSeq 500,Eran_Tauber,wild,2014,293,UKE00105909,42.507323208105,0.08,0.02,0.02,0.01,0,0.03,0.02,Keep,93,75,35,4883,211,-2,213,40,57,157,32,645,61,42,10,174,139,169,158,-2,3,22,43,72,101,119,114,93,63,29,11,54,61,92,122,159,193,211,205,178,136,88,66,56,42,50,47,54,55,53,61,55,54,58,60,0.00333503649558841,male
UK_Mar_14_12,UK_Mar,United Kingdom,Market Harborough,2014/10/20,52.475769,-0.921517,fall,pooled,Europe,DrosEU,40,SRR5647760,SRX2885348,NextSeq 500,Eran_Tauber,wild,2014,293,UKE00156876,46.0220362940889,0.01,0.02,0.03,0.01,0,0.01,0.04,Keep,95,75,34,4946,214,-1,215,159,59,159,33,624,60,40,10,167,134,167,150,-1,5,24,46,75,104,122,117,95,65,30,12,55,62,95,124,162,195,214,208,180,138,89,67,53,40,48,46,53,55,52,60,53,51,56,57,0.00322224101817296,male
UK_Mar_15_42,UK_Mar,United Kingdom,Market Harborough,2015/07/07,52.4608,-0.959,spring,pooled,Europe,DrosEU,40,SRR8439121,SRX5246587,HiSeq X Ten,mirko_pegoraro,wild,2015,188,UKE00156876,46.0220362940889,0.04,0.01,0.01,0.01,0,0.01,0,Keep,94,75,34,4911,214,-1,215,41,58,158,33,630,60,41,9,168,136,167,153,-1,5,24,45,74,103,121,116,95,65,30,12,55,62,94,124,161,194,214,207,180,138,89,67,54,41,49,46,53,55,52,60,54,52,56,58,0.00410330017286623,male
UK_Mar_16_53,UK_Mar,United Kingdom,Market Harborough,2016/10/23,52.46,-0.959,fall,pooled,Europe,DrosEU,40,SRR8494432,SRX5299035,HiSeq X Ten,Eran_Tauber,wild,2016,297,UKE00156876,46.0220362940889,0.13,0.03,0,0.02,0,0.01,0.01,Keep,94,75,34,4911,214,-1,215,41,58,158,33,630,60,41,9,168,136,167,153,-1,5,24,45,74,103,121,116,95,65,30,12,55,62,94,124,161,194,214,207,180,138,89,67,54,41,49,46,53,55,52,60,54,52,56,58,0.0038830840663537,male
UK_She_14_09,UK_She,United Kingdom,Sheffield,2014/08/25,53.39052,-1.520599,spring,pooled,Europe,DrosEU,40,SRR5647752,SRX2885356,NextSeq 500,Damiano_Porcelli,wild,2014,237,UKE00105904,2.32989535965231,0.14,0,0,0.01,0,0.01,0.02,Keep,92,72,36,4511,201,6,195,45,136,151,36,820,82,59,11,237,183,194,220,7,6,20,39,68,98,114,112,93,66,32,15,61,63,88,117,155,187,201,197,172,135,90,69,78,60,68,60,61,63,59,72,70,70,77,82,0.00456163866687851,male
UK_She_15_17,UK_She,United Kingdom,Sheffield,2015/10/04,53.391,-1.521,fall,pooled,Europe,DrosEU,40,SRR8439153,SRX5246555,HiSeq X Ten,Damiano_Porcelli,wild,2015,277,UKE00105904,2.32989535965231,0.24,0.01,0,0.02,0,0.01,0.04,Keep,92,72,36,4511,201,6,195,45,136,151,36,820,82,59,11,237,183,194,220,7,6,20,39,68,98,114,112,93,66,32,15,61,63,88,117,155,187,201,197,172,135,90,69,78,60,68,60,61,63,59,72,70,70,77,82,0.00368497218933735,male
UK_Sou_14_10,UK_Sou,United Kingdom,South Queensferry,2014/07/14,55.972871,-3.351475,spring,pooled,Europe,DrosEU,40,SRR5647757,SRX2885351,NextSeq 500,Darren_J._Obbard,wild,2014,195,UKE00105888,8.86054537008681,0.1,0.01,0,0.01,0,0.01,0,Exclude,85,74,38,4253,190,0,190,120,52,141,33,702,71,41,17,209,135,181,168,1,0,16,34,60,90,105,103,83,59,22,9,60,64,87,115,146,177,190,186,161,131,87,68,62,44,50,41,53,51,62,68,70,71,68,62,0.00557638910096852,male
VA_ch_12_fall,VA_ch,USA,Charlottesville,2012/11/05,38,-78.47,fall,pooled,NorthAmerica,DrosRTEC,50,SRR3590550,SRX1801495,Illumina HiSeq 2000,P._Schmidt_lab,wild,2012,310,USW00003759,0.475773344570203,0.14,0.02,0,0.01,0,0.02,0.02,Keep,134,128,36,8117,311,-41,352,229,27,237,27,1118,115,76,13,319,234,315,234,-41,-28,12,61,114,160,184,176,137,71,24,-19,72,91,143,205,251,291,311,302,267,209,151,90,76,78,93,81,108,92,115,108,96,104,87,80,0.188913962152801,male
VA_ch_12_spring,VA_ch,USA,Charlottesville,2012/07/18,38,-78.47,spring,pooled,NorthAmerica,DrosRTEC,95,SRR3590551,SRX1801496,Illumina HiSeq 2000,P._Schmidt,wild,2012,200,USW00003759,0.475773344570203,0.12,0.01,0,0.01,0,0.01,0.03,Keep,134,128,36,8117,311,-41,352,229,27,237,27,1118,115,76,13,319,234,315,234,-41,-28,12,61,114,160,184,176,137,71,24,-19,72,91,143,205,251,291,311,302,267,209,151,90,76,78,93,81,108,92,115,108,96,104,87,80,0.00676278593268563,male
VA_ch_14_fall,VA_ch,USA,Charlotttesville,2014/10/14,38,-78.47,fall,pooled,NorthAmerica,DrosRTEC,76,SRR3939076,SRX1968305,Illumina HiSeq 4000,P._Schmidt_lab,wild,2014,287,USW00003759,0.475773344570203,0.22,0.02,0,0.01,0,0.01,0.02,Keep,134,128,36,8117,311,-41,352,229,27,237,27,1118,115,76,13,319,234,315,234,-41,-28,12,61,114,160,184,176,137,71,24,-19,72,91,143,205,251,291,311,302,267,209,151,90,76,78,93,81,108,92,115,108,96,104,87,80,0.00357969455465443,male
VA_ch_14_spring,VA_ch,USA,Charlotttesville,2014/06/25,38,-78.47,spring,pooled,NorthAmerica,DrosRTEC,104,SRR3939077,SRX1968306,Illumina HiSeq 4000,P._Schmidt_lab,wild,2014,176,USW00003759,0.475773344570203,0.21,0.01,0,0.01,0.01,0.01,0.01,Keep,134,128,36,8117,311,-41,352,229,27,237,27,1118,115,76,13,319,234,315,234,-41,-28,12,61,114,160,184,176,137,71,24,-19,72,91,143,205,251,291,311,302,267,209,151,90,76,78,93,81,108,92,115,108,96,104,87,80,0.00397015025459053,male
VA_ch_15_fall,VA_ch,USA,Charlotttesville,2015/10/19,38,-78.47,fall,pooled,NorthAmerica,DrosRTEC,89,SRR3939087,SRX1968316,Illumina HiSeq 4000,A._Bergland,wild,2015,292,USW00003759,0.475773344570203,0.31,0.01,0,0.01,0.02,0.02,0.02,Keep,134,128,36,8117,311,-41,352,229,27,237,27,1118,115,76,13,319,234,315,234,-41,-28,12,61,114,160,184,176,137,71,24,-19,72,91,143,205,251,291,311,302,267,209,151,90,76,78,93,81,108,92,115,108,96,104,87,80,0.00352614400564104,male
VA_ch_15_spring,VA_ch,USA,Charlotttesville,2015/07/01,38,-78.47,spring,pooled,NorthAmerica,DrosRTEC,65,SRR3939088,SRX1968317,Illumina HiSeq 4000,A._Bergland,wild,2015,182,USW00003759,0.475773344570203,0.22,0.01,0,0.01,0.03,0.02,0.02,Keep,134,128,36,8117,311,-41,352,229,27,237,27,1118,115,76,13,319,234,315,234,-41,-28,12,61,114,160,184,176,137,71,24,-19,72,91,143,205,251,291,311,302,267,209,151,90,76,78,93,81,108,92,115,108,96,104,87,80,0.00366252184731156,male
W,W,United States,Winters CA,1998,38.53,-121.97,NA,inbred_line,North_America,dgn,35,NA,NA,NA,H._Yang;S._Nuzhdin,NA,1998,NA,USC00049742,0.857213863392594,0,0.01,0,0.01,0,0.01,0,Keep,163,155,47,6074,353,25,328,85,239,239,85,570,131,1,92,321,7,7,321,25,46,59,73,104,132,148,142,125,95,56,27,127,164,187,225,276,321,353,344,315,263,184,128,131,96,79,32,9,4,1,2,8,30,84,94,NA,female
WA_se_14_spring,WA_se,USA,Tacoma,2014/07/15,47.23713,-122.39627,spring,pooled,NorthAmerica,DrosRTEC,70,SRR8061818,SRX4891300,Illumina HiSeq 2000,D._Promislow,wild,2014,196,USC00458278,1.64560730816903,0.08,0.02,0,0.04,0,0.05,0.02,Keep,105,106,43,4966,247,1,246,48,169,169,44,1015,155,21,56,461,92,92,417,1,12,18,38,65,95,108,108,88,56,26,11,71,99,118,150,187,216,247,245,216,161,105,78,155,108,99,71,45,41,21,30,47,92,152,154,0.0024365387827788,male
WI_cp_12_fall,WI_cp,USA,Cross Plains,2012/09/11,43.11,-89.65,fall,pooled,NorthAmerica,DrosRTEC,164,SRR3590562,SRX1801507,Illumina HiSeq 2000,J._Pool,wild,2012,255,USC00471416,14.7848498738419,0.1,0.02,0,0.01,0.01,0.06,0.08,Keep,76,116,27,10626,282,-141,423,206,-70,206,-70,815,102,26,40,298,93,298,93,-141,-116,-50,17,77,130,156,142,96,35,-29,-104,-38,-8,55,140,208,259,282,268,222,158,69,-11,26,26,55,76,83,99,97,102,97,60,53,41,0.00498704010733712,male
WI_cp_12_frost,WI_cp,USA,Cross Plains,2012/10/20,43.11,-89.65,frost,pooled,NorthAmerica,DrosRTEC,100,SRR3590554,SRX1801499,Illumina HiSeq 2000,J._Pool,wild,2012,294,USC00471416,14.7848498738419,0.13,0.03,0,0.02,0.01,0.04,0.02,Keep,76,116,27,10626,282,-141,423,206,-70,206,-70,815,102,26,40,298,93,298,93,-141,-116,-50,17,77,130,156,142,96,35,-29,-104,-38,-8,55,140,208,259,282,268,222,158,69,-11,26,26,55,76,83,99,97,102,97,60,53,41,0.00503910956304265,male
WI_cp_12_spring,WI_cp,USA,Cross Plains,2012/06/10,43.11,-89.65,spring,pooled,NorthAmerica,DrosRTEC,83,SRR3590555,SRX1801500,Illumina HiSeq 2000,J._Pool,wild,2012,162,USC00471416,14.7848498738419,0.06,0.03,0,0.01,0.03,0.12,0.03,Keep,76,116,27,10626,282,-141,423,206,-70,206,-70,815,102,26,40,298,93,298,93,-141,-116,-50,17,77,130,156,142,96,35,-29,-104,-38,-8,55,140,208,259,282,268,222,158,69,-11,26,26,55,76,83,99,97,102,97,60,53,41,0.00497127121725863,male
WI_cp_13_fall,WI_cp,USA,Cross Plains,2013/09/22,43.11,-89.65,fall,pooled,NorthAmerica,DrosRTEC,61,SRR3939052,SRX1968281,Illumina HiSeq 4000,J._Pool,wild,2013,265,USC00471416,14.7848498738419,0.11,0.02,0,0.04,0,0.1,0.07,Keep,76,116,27,10626,282,-141,423,206,-70,206,-70,815,102,26,40,298,93,298,93,-141,-116,-50,17,77,130,156,142,96,35,-29,-104,-38,-8,55,140,208,259,282,268,222,158,69,-11,26,26,55,76,83,99,97,102,97,60,53,41,0.0201725564947383,male
WI_cp_13_spring,WI_cp,USA,Cross Plains,2013/07/02,43.11,-89.65,spring,pooled,NorthAmerica,DrosRTEC,130,SRR3939051,SRX1968280,Illumina HiSeq 4000,J._Pool,wild,2013,183,USC00471416,14.7848498738419,0.12,0.04,0.01,0.01,0.02,0.1,0.04,Keep,76,116,27,10626,282,-141,423,206,-70,206,-70,815,102,26,40,298,93,298,93,-141,-116,-50,17,77,130,156,142,96,35,-29,-104,-38,-8,55,140,208,259,282,268,222,158,69,-11,26,26,55,76,83,99,97,102,97,60,53,41,0.00376048496652044,male
WI_cp_14_fall,WI_cp,USA,Cross Plains,2014/09/18,43.11,-89.65,fall,pooled,NorthAmerica,DrosRTEC,61,SRR8061819,SRX4891299,Illumina HiSeq 2000,J._Pool,wild,2014,261,USC00471416,14.7848498738419,0.19,0.03,0,0.02,0.01,0.08,0.05,Keep,76,116,27,10626,282,-141,423,206,-70,206,-70,815,102,26,40,298,93,298,93,-141,-116,-50,17,77,130,156,142,96,35,-29,-104,-38,-8,55,140,208,259,282,268,222,158,69,-11,26,26,55,76,83,99,97,102,97,60,53,41,0.00240945105742657,male
WI_cp_14_spring,WI_cp,USA,Cross Plains,2014/06/25,43.11,-89.65,spring,pooled,NorthAmerica,DrosRTEC,130,SRR3939078,SRX1968307,Illumina HiSeq 4000,J._Pool,wild,2014,176,USC00471416,14.7848498738419,0.11,0.05,0.02,0.02,0.01,0.02,0.03,Keep,76,116,27,10626,282,-141,423,206,-70,206,-70,815,102,26,40,298,93,298,93,-141,-116,-50,17,77,130,156,142,96,35,-29,-104,-38,-8,55,140,208,259,282,268,222,158,69,-11,26,26,55,76,83,99,97,102,97,60,53,41,0.00366623933829437,male
ZI,ZI,Zambia,Siavonga,2010/7,-16.54,28.72,NA,haploid_embryo,Africa,dgn,196,NA,NA,NA,R._Corbett-Detig,NA,2010,NA,ZI000067775,298.464434171956,0.23,0.12,0.01,0.02,0.21,0,0.1,Keep,253,135,54,2658,374,127,247,258,218,287,218,708,182,0,117,517,2,83,5,209,203,200,188,156,130,127,151,195,234,227,213,309,303,316,323,313,293,295,318,354,374,343,315,182,155,78,24,4,1,0,1,1,12,70,180,NA,female
ZW,ZW,Zimbabwe,Victoria Falls,2001/7,-17.94,25.83,NA,inbred_line,Africa,dgn,9,NA,NA,NA,B._Ballard,NA,2001,NA,ZA000067743,13.6829951386925,0,0.02,0,0.01,0,0,0,Keep,222,156,54,3573,349,63,286,246,169,258,169,683,173,0,115,484,1,263,1,189,188,177,151,103,69,63,91,139,181,191,189,301,303,304,303,282,253,258,284,326,349,334,309,173,140,78,22,4,1,0,0,2,22,70,171,NA,female
